,ticker,quarter,year,priceToEarning,priceToBook,roe,roa,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,epsChange,assetOnEquity,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,bookValuePerShareChange,creditGrowth,industry,organName
455,BTB,Q3,2018,17.2,0.5,0.029,0.009,401,14037,,,,,,0.316,,,0.5,-0.412,3.2,,,,,,,,,2.2,,0.023,,Thực phẩm và đồ uống,Công ty Cổ phần Bia Hà Nội - Thái Bình
456,VCF,Q3,2018,5.5,2.9,0.367,0.247,24230,45203,,,,,,0.601,,,1.5,0.013,1.7,,,,,,,,,0.7,,0.128,,Thực phẩm và đồ uống,Công ty Cổ phần VinaCafé Biên Hòa
457,VDL,Q3,2018,20.5,2.1,0.106,0.072,1265,12062,,,,,,0.739,,,2.8,-0.175,1.4,,,,,,,,,0.4,,-0.08,,Thực phẩm và đồ uống,Công ty Cổ phần Thực phẩm Lâm Đồng
458,VTL,Q3,2018,5.0,1.7,0.389,0.13,3450,10070,,,,,,0.376,,,0.6,-0.037,2.7,,,,,,,,,1.7,,-0.082,,Thực phẩm và đồ uống,Công ty Cổ phần Vang Thăng Long
459,WSB,Q3,2018,4.0,1.0,0.236,0.152,8848,37533,,,,,,0.661,,,2.0,-0.018,1.5,,,,,,,,,0.5,,-0.011,,Thực phẩm và đồ uống,Công ty Cổ phần Bia Sài Gòn - Miền Tây
460,CLC,Q3,2018,5.2,1.1,0.245,0.138,4877,23664,,,,,,0.63,,,1.7,0.119,1.6,,,,,,,,,0.6,,0.071,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Cát Lợi
461,HJC,Q3,2018,-2.1,0.5,-0.21,-0.094,-2192,9312,,,,,,0.407,,,0.7,-0.296,2.5,,,,,,,,,1.5,,0.055,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Hòa Việt
462,NST,Q3,2018,8.9,0.8,0.088,0.026,1281,14992,,,,,,0.306,,,0.4,0.195,3.3,,,,,,,,,2.3,,0.039,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Ngân Sơn
463,VTJ,Q3,2018,-4.3,0.5,-0.104,-0.093,-1117,9542,,,,,,0.957,,,22.2,-0.34,1.0,,,,,,,,,0.0,,0.049,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Thương mại và Đầu tư VI NA TA BA
464,GLT,Q3,2018,16.8,4.9,0.275,0.163,3126,10692,,,,,,0.619,,,2.0,0.04,1.6,,,,,,,,,0.5,,-0.141,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Kỹ thuật điện Toàn Cầu
465,DCS,Q3,2018,37.9,0.1,0.003,0.003,31,10514,,,,,,0.928,,,12.8,-0.476,1.1,,,,,,,,,0.1,,0.001,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Tập đoàn Đại Châu
466,DQC,Q3,2018,6.7,0.7,0.096,0.066,3817,38491,,,,,,0.661,,,2.0,-0.014,1.5,,,,,,,,,0.5,,-0.022,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Tập đoàn Điện Quang
467,GDT,Q3,2018,6.4,2.2,0.339,0.26,5035,14748,,,,,,0.799,,,4.0,0.014,1.3,,,,,,,,,0.3,,-0.033,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Chế biến Gỗ Đức Thành
468,KSD,Q3,2018,7.6,0.5,0.073,0.066,606,8571,,,,,,0.917,,,11.0,0.099,1.1,,,,,,,,,0.1,,0.01,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Đầu tư DNA
469,RAL,Q3,2018,5.2,1.4,0.294,0.085,17244,62194,,,,,,0.3,,,0.4,-0.013,3.3,,,,,,,,,2.3,,0.033,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Bóng đèn Phích nước Rạng Đông
470,TLG,Q3,2018,16.1,3.7,0.244,0.167,3584,15750,,,,,,0.669,,,2.0,0.022,1.5,,,,,,,,,0.5,,0.014,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Tập đoàn Thiên Long
471,XHC,Q3,2018,2.7,0.9,0.334,0.254,4304,12573,,,,,,0.779,,,3.5,-0.168,1.3,,,,,,,,,0.3,,0.166,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Xuân Hòa Việt Nam
472,BDG,Q3,2018,3.5,1.5,0.456,0.154,8154,19061.0,,,,,,0.342,,,0.5,-0.152,2.9,,,,,,,,,1.9,,-0.027,,Hàng cá nhân & Gia dụng,Công ty Cổ phần May mặc Bình Dương
473,STK,Q3,2018,5.7,1.1,0.202,0.075,2378,12643,,,,,,0.378,,,0.6,0.217,2.6,,,,,,,,,1.6,,0.058,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Sợi Thế Kỷ
474,ADS,Q3,2018,5.2,0.9,0.211,0.045,1834,10771,,,,,,0.23,,,0.3,-0.075,4.3,,,,,,,,,2.9,,0.042,,Hàng cá nhân & Gia dụng,Công ty Cổ phần DAMSAN
475,EVE,Q3,2018,6.4,0.6,0.085,0.055,2080,24254,,,,,,0.599,,,1.5,0.291,1.7,,,,,,,,,0.7,,0.028,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Everpia
476,FTM,Q3,2018,18.3,1.3,0.074,0.024,852,11642,,,,,,0.33,,,0.5,-0.046,3.0,,,,,,,,,2.0,,0.007,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Đầu tư và Phát triển Đức Quân
477,G20,Q3,2018,-0.2,0.1,-0.587,-0.166,-3972,4728,,,,,,0.218,,,0.3,-0.097,4.6,,,,,,,,,3.6,,-0.111,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Đầu tư Dệt may Vĩnh Phúc
478,GIL,Q3,2018,6.1,1.6,0.31,0.116,3965,14627,,,,,,0.376,,,0.6,0.094,2.7,,,,,,,,,1.7,,0.039,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Sản xuất Kinh doanh Xuất nhập khẩu Bình Thạnh
479,GMC,Q3,2018,6.8,2.2,0.342,0.112,3318,10489,,,,,,0.327,,,0.5,0.51,3.1,,,,,,,,,2.1,,0.106,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Garmex Sài Gòn
480,HSM,Q3,2018,3.6,0.6,0.164,0.03,3568,22566,,,,,,0.191,,,0.3,-0.03,5.2,,,,,,,,,3.5,,-0.047,,Hàng cá nhân & Gia dụng,Tổng Công ty Cổ phần Dệt May Hà Nội
481,HTG,Q3,2018,3.4,0.9,0.287,0.054,4594,16773,,,,,,0.194,,,0.3,-0.029,5.1,,,,,,,,,3.6,,0.073,,Hàng cá nhân & Gia dụng,Tổng Công ty Cổ phần Dệt may Hòa Thọ
482,KMR,Q3,2018,22.6,0.3,0.014,0.01,151,10638,,,,,,0.674,,,2.1,-0.177,1.5,,,,,,,,,0.5,,0.009,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Mirae
483,LIX,Q3,2018,8.9,2.4,0.284,0.182,4545,16487,,,,,,0.658,,,1.9,-0.04,1.5,,,,,,,,,0.5,,0.077,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Bột Giặt LiX
484,MPT,Q3,2018,10.3,0.3,0.027,0.018,255,9748,,,,,,0.705,,,2.4,0.223,1.4,,,,,,,,,0.4,,0.019,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Tập đoàn MPT
485,NET,Q3,2018,9.4,1.7,0.176,0.085,2300,12875,,,,,,0.459,,,0.8,-0.015,2.2,,,,,,,,,1.2,,-0.068,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Bột giặt Net
486,NTT,Q3,2018,-253.5,0.9,-0.003,-0.001,-39,11417,,,,,,0.237,,,0.3,-1.536,4.2,,,,,,,,,3.2,,0.001,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Dệt - May Nha Trang
487,PNJ,Q3,2018,18.5,5.0,0.3,0.192,4029,14875,,,,,,0.617,,,1.6,0.06,1.6,,,,,,,,,0.6,,0.005,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Vàng bạc Đá quý Phú Nhuận
488,PPH,Q3,2018,4.6,0.6,0.13,0.035,2579,19957,,,,,,0.267,,,0.4,0.002,3.7,,,,,,,,,2.4,,0.038,,Hàng cá nhân & Gia dụng,Tổng Công ty Cổ phần Phong Phú
489,MSH,Q3,2018,,,0.361,0.139,6599,20552,,,,,,0.398,,,0.7,0.324,2.5,,,,,,,,,1.5,,0.143,,Hàng cá nhân & Gia dụng,Công ty Cổ phần May Sông Hồng
490,TCM,Q3,2018,6.2,1.2,0.207,0.074,3286,17138,,,,,,0.382,,,0.6,0.234,2.6,,,,,,,,,1.6,,0.086,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Dệt may - Đầu tư - Thương mại Thành Công
491,CET,Q3,2018,-2.4,0.3,-0.123,-0.089,-1329,10133,,,,,,0.653,,,1.9,0.013,1.5,,,,,,,,,0.5,,0.025,,Hàng cá nhân & Gia dụng,Công ty Cổ phần HTC Holding
492,TET,Q3,2018,7.8,1.5,0.195,0.182,3047,16337,,,,,,0.918,,,11.2,0.033,1.1,,,,,,,,,0.1,,0.052,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Vải sợi May mặc Miền Bắc
493,TNG,Q3,2018,6.1,1.3,0.235,0.063,1839,8664,,,,,,0.276,,,0.4,0.124,3.6,,,,,,,,,2.6,,0.093,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Đầu tư và Thương mại TNG
494,NDT,Q3,2018,11.6,0.9,0.07,0.013,1125,15310,,,,,,0.156,,,0.2,-0.661,6.4,,,,,,,,,5.0,,0.067,,Hàng cá nhân & Gia dụng,Tổng Công ty Cổ phần Dệt may Nam Định
495,TVT,Q3,2018,2.8,0.4,0.161,0.06,4818,30781,,,,,,0.371,,,0.7,0.09,2.7,,,,,,,,,1.4,,0.045,,Hàng cá nhân & Gia dụng,Tổng Công ty Việt Thắng - CTCP
496,VGT,Q3,2018,11.9,1.0,0.082,0.023,986,12107,,,,,,0.274,,,0.6,0.041,3.7,,,,,,,,,1.8,,0.018,,Hàng cá nhân & Gia dụng,Tập đoàn Dệt May Việt Nam
497,VGG,Q3,2018,5.2,1.3,0.273,0.095,9602,37144,,,,,,0.342,,,0.6,0.013,2.9,,,,,,,,,1.8,,0.06,,Hàng cá nhân & Gia dụng,Tổng Công Ty Cổ phần May Việt Tiến
498,X20,Q3,2018,9.1,0.6,0.068,0.024,996,14116,,,,,,0.345,,,0.5,-0.391,2.9,,,,,,,,,1.9,,0.004,,Hàng cá nhân & Gia dụng,Công ty Cổ phần X20
499,XPH,Q3,2018,-8.2,0.3,-0.04,-0.039,-635,15591,,,,,,0.981,,,50.4,6.238,1.0,,,,,,,,,0.0,,-0.011,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Xà phòng Hà Nội
500,ADC,Q3,2018,4.5,0.9,0.212,0.07,2542,12555,,,,,,0.338,,,0.5,0.079,3.0,,,,,,,,,2.0,,0.092,,Truyền thông,Công ty Cổ phần Mĩ thuật và Truyền thông
501,ALT,Q3,2018,8.9,0.3,0.032,0.029,1166,36365,,,,,,0.885,,,7.7,-0.023,1.1,,,,,,,,,0.1,,-0.014,,Truyền thông,Công ty Cổ phần Văn hóa Tân Bình
502,BDB,Q3,2018,9.2,0.5,0.058,0.04,647,11053,,,,,,0.683,,,2.2,-0.071,1.5,,,,,,,,,0.5,,0.006,,Truyền thông,Công ty Cổ phần Sách và Thiết bị Bình Định
503,BED,Q3,2018,10.8,2.2,0.206,0.135,2690,13285,,,,,,0.655,,,1.9,0.095,1.5,,,,,,,,,0.5,,0.084,,Truyền thông,Công ty Cổ phần Sách và Thiết bị trường học Đà Nẵng
504,BST,Q3,2018,19.5,1.9,0.095,0.05,1218,12776,,,,,,0.529,,,1.1,-0.086,1.9,,,,,,,,,0.9,,0.057,,Truyền thông,Công ty Cổ phần Sách và Thiết bị Bình Thuận
505,DAD,Q3,2018,6.7,0.8,0.114,0.09,1986,17323,,,,,,0.804,,,4.1,-0.05,1.2,,,,,,,,,0.2,,0.009,,Truyền thông,Công ty Cổ phần Đầu tư và Phát triển Giáo dục Đà Nẵng
506,DAE,Q3,2018,4.1,0.6,0.143,0.093,3177,22747,,,,,,0.705,,,2.4,-0.014,1.4,,,,,,,,,0.4,,0.047,,Truyền thông,Công ty Cổ phần Sách Giáo dục tại TP.Đà Nẵng
507,DST,Q3,2018,5.7,0.3,0.053,0.042,542,10245,,,,,,0.746,,,4.6,-0.027,1.3,,,,,,,,,0.2,,-0.001,,Truyền thông,Công ty Cổ phần Đầu tư Sao Thăng Long
508,EBS,Q3,2018,5.5,0.5,0.097,0.065,1234,12737,,,,,,0.693,,,2.3,0.018,1.4,,,,,,,,,0.4,,0.049,,Truyền thông,Công ty Cổ phần Sách Giáo dục tại Thành phố Hà Nội
509,ECI,Q3,2018,3.8,0.4,0.1,0.064,1775,17930,,,,,,0.626,,,1.7,0.093,1.6,,,,,,,,,0.6,,0.042,,Truyền thông,Công ty Cổ phần Tập đoàn ECI
510,EID,Q3,2018,3.9,0.6,0.15,0.076,2585,17703,,,,,,0.531,,,1.1,0.026,1.9,,,,,,,,,0.9,,0.043,,Truyền thông,Công ty Cổ phần Đầu tư và Phát triển Giáo dục Hà Nội
511,FOC,Q3,2018,,,0.434,0.287,14983,40158,,,,,,0.726,,,2.7,0.004,1.4,,,,,,,,,0.4,,0.033,,Truyền thông,Công ty Cổ phần Dịch vụ Trực tuyến FPT
512,HEV,Q3,2018,6.4,0.6,0.092,0.067,1449,15491,,,,,,0.688,,,2.2,-0.095,1.5,,,,,,,,,0.5,,0.031,,Truyền thông,Công ty Cổ phần Sách Đại học - Dạy nghề
513,HTP,Q3,2018,1177.7,29.2,0.024,0.023,5,216,,,,,,0.956,,,21.6,-0.454,1.0,,,,,,,,,0.0,,-0.004,,Truyền thông,Công ty Cổ phần In Sách Giáo Khoa Hòa Phát
514,IHK,Q3,2018,6.3,0.8,0.126,0.048,1577,12403,,,,,,0.413,,,0.7,0.067,2.4,,,,,,,,,1.4,,0.026,,Truyền thông,Công ty Cổ phần In Hàng Không
515,LBE,Q3,2018,8.0,0.8,0.101,0.077,1843,18257,,,,,,0.79,,,3.8,-0.013,1.3,,,,,,,,,0.3,,0.046,,Truyền thông,Công ty Cổ phần Sách và Thiết bị Trường học Long An
516,PNC,Q3,2018,1.5,0.7,0.55,0.145,7291,16118,,,,,,0.366,,,0.6,-2.494,2.7,,,,,,,,,1.7,,3.779,,Truyền thông,Công ty Cổ phần Văn hóa Phương Nam
517,RGC,Q3,2018,-31.0,0.7,-0.022,-0.02,-199,8827,,,,,,0.887,,,7.8,0.147,1.1,,,,,,,,,0.1,,-0.007,,Truyền thông,Công ty Cổ phần Đầu tư PV-Inconess
518,QST,Q3,2018,8.1,1.4,0.168,0.053,901,5372,,,,,,0.269,,,0.4,-0.015,3.7,,,,,,,,,2.7,,0.072,,Truyền thông,Công ty Cổ phần Sách và Thiết bị trường học Quảng Ninh
519,SAP,Q3,2018,157.7,1.4,0.009,0.006,58,6609,,,,,,0.742,,,2.9,-1.111,1.3,,,,,,,,,0.3,,0.02,,Truyền thông,Công ty Cổ phần In Sách Giáo khoa TP.Hồ Chí Minh
520,VNB,Q3,2018,44.0,1.7,0.04,0.039,431,11031,,,,,,0.978,,,43.6,0.03,1.0,,,,,,,,,0.0,,0.011,,Truyền thông,Công ty Cổ phần Sách Việt Nam
521,SED,Q3,2018,3.8,0.6,0.162,0.09,3825,24388,,,,,,0.556,,,1.3,0.005,1.8,,,,,,,,,0.8,,0.035,,Truyền thông,Công ty Cổ phần Đầu tư và Phát triển Giáo dục Phương Nam
522,SGD,Q3,2018,4.1,0.5,0.128,0.049,1804,14289,,,,,,0.395,,,0.9,0.131,2.5,,,,,,,,,1.1,,0.049,,Truyền thông,Công ty Cổ phần Sách Giáo dục tại Thành phố Hồ Chí Minh
523,SMN,Q3,2018,2.9,0.5,0.173,0.082,2488,14957,,,,,,0.445,,,0.8,0.01,2.2,,,,,,,,,1.2,,0.065,,Truyền thông,Công ty Cổ phần Sách và thiết bị giáo dục Miền Nam
524,STC,Q3,2018,7.9,0.9,0.121,0.073,2376,19872,,,,,,0.6,,,1.6,-0.06,1.7,,,,,,,,,0.6,,0.06,,Truyền thông,Công ty Cổ phần Sách và Thiết bị trường học Thành phố Hồ Chí Minh
525,TPH,Q3,2018,10.7,0.8,0.071,0.039,776,11034,,,,,,0.536,,,1.2,0.18,1.9,,,,,,,,,0.9,,0.011,,Truyền thông,Công ty Cổ phần In Sách giáo khoa tại Thành phố Hà Nội
526,VEF,Q3,2018,320.4,5.8,0.018,0.018,196,10863.0,,,,,,0.994,,,165.3,0.02,1.0,,,,,,,,,0.0,,0.003,,Truyền thông,Công ty Cổ phần Trung tâm Hội chợ Triển lãm Việt Nam
527,ATS,Q3,2018,58.6,3.0,0.053,0.027,643,12494,,,,,,0.655,,,1.9,-0.006,1.5,,,,,,,,,0.5,,0.005,,Du lịch và Giải trí,Công ty Cổ phần Tập đoàn Dược phẩm Atesco
528,VTG,Q3,2018,39.4,0.8,0.019,0.013,172,8996,,,,,,0.703,,,2.9,0.634,1.4,,,,,,,,,0.3,,0.025,,Du lịch và Giải trí,Công ty Cổ phần Du lịch tỉnh Bà Rịa - Vũng Tàu
529,CTC,Q3,2018,-91.9,0.6,-0.007,-0.003,-40,5851,,,,,,0.393,,,0.6,-15.42,2.5,,,,,,,,,1.5,,0.001,,Du lịch và Giải trí,Công ty Cổ phần Tập đoàn Hoàng Kim Tây Nguyên
530,DAH,Q3,2018,54.6,1.4,0.025,0.012,105,4243,,,,,,0.457,,,0.8,0.036,2.2,,,,,,,,,1.2,,0.007,,Du lịch và Giải trí,Công ty Cổ phần Tập đoàn Khách sạn Đông Á
531,DLD,Q3,2018,-14.1,1.5,-0.1,-0.037,-798,7619,,,,,,0.355,,,0.6,0.075,2.8,,,,,,,,,1.8,,-0.028,,Du lịch và Giải trí,Công ty Cổ phần Du lịch Đắk Lắk
532,DSN,Q3,2018,5.7,2.3,0.425,0.392,8058,19659,,,,,,0.914,,,10.7,0.041,1.1,,,,,,,,,0.1,,0.133,,Du lịch và Giải trí,Công ty Cổ phần Công viên nước Đầm Sen
533,GTT,Q3,2018,-0.1,0.0,0.248,-0.209,-3818,-17338,,,,,,-0.998,,,-0.5,-0.004,-1.0,,,,,,,,,-2.0,,0.059,,Du lịch và Giải trí,Công ty Cổ phần Thuận Thảo
534,HHG,Q3,2018,9.7,0.3,0.028,0.018,278,10244,,,,,,0.64,,,1.8,-0.51,1.6,,,,,,,,,0.6,,-0.005,,Du lịch và Giải trí,Công ty Cổ phần Hoàng Hà
535,HRT,Q3,2018,-3.1,0.4,-0.128,-0.063,-1210,8878,,,,,,0.408,,,0.7,0.01,2.4,,,,,,,,,1.4,,-0.011,,Du lịch và Giải trí,Công ty Cổ phần Vận tải đường sắt Hà Nội
536,TSJ,Q3,2018,8.5,1.0,0.113,0.095,1289,11411,,,,,,0.857,,,6.0,0.016,1.2,,,,,,,,,0.2,,-0.087,,Du lịch và Giải trí,Công ty Cổ phần Du lịch Dịch vụ Hà Nội
537,HOT,Q3,2018,10.9,1.8,0.167,0.127,2377,14666,,,,,,0.776,,,3.5,0.129,1.3,,,,,,,,,0.3,,0.07,,Du lịch và Giải trí,Công ty Cổ phần Du lịch - Dịch vụ Hội An
538,KLF,Q3,2018,32.0,0.2,0.007,0.006,71,10467,,,,,,0.942,,,16.3,-0.239,1.1,,,,,,,,,0.1,,0.001,,Du lịch và Giải trí,Công ty Cổ phần Đầu tư Thương mại và Xuất nhập khẩu CFS
539,MAS,Q3,2018,18.3,4.2,0.207,0.086,2874,12632,,,,,,0.398,,,0.7,-0.184,2.5,,,,,,,,,1.5,,0.065,,Du lịch và Giải trí,Công ty cổ phần Dịch vụ Hàng Không Sân Bay Đà Nẵng
540,PDC,Q3,2018,21.5,0.5,0.023,0.013,223,10071,,,,,,0.477,,,0.9,0.475,2.1,,,,,,,,,1.1,,0.009,,Du lịch và Giải trí,Công ty Cổ phần Du lịch Dầu khí Phương Đông
541,PGT,Q3,2018,-9.6,0.7,-0.068,-0.055,-460,6646,,,,,,0.699,,,2.3,-0.043,1.4,,,,,,,,,0.4,,-0.046,,Du lịch và Giải trí,Công ty Cổ phần PGT Holdings
542,EIN,Q3,2018,33.3,0.6,0.017,0.009,113,6816,,,,,,0.478,,,0.9,0.225,2.1,,,,,,,,,1.1,,0.004,,Du lịch và Giải trí,Công ty Cổ phần Đầu tư - Thương Mại - Dịch vụ Điện lực
543,DSP,Q3,2018,,,0.049,0.043,546,11145,,,,,,0.902,,,9.2,-0.168,1.1,,,,,,,,,0.1,,0.009,,Du lịch và Giải trí,Công ty Cổ phần Dịch vụ Du lịch Phú Thọ
544,RIC,Q3,2018,-10.3,0.5,-0.044,-0.035,-585,13191,,,,,,0.826,,,4.7,-0.568,1.2,,,,,,,,,0.2,,0.001,,Du lịch và Giải trí,Công ty Cổ phần Quốc Tế Hoàng Gia
545,SCS,Q3,2018,15.8,7.3,0.478,0.439,8154,17697,,,,,,0.914,,,10.6,0.073,1.1,,,,,,,,,0.1,,0.137,,Du lịch và Giải trí,Công ty Cổ phần Dịch vụ Hàng hóa Sài Gòn
546,BSG,Q3,2018,-24.6,1.0,-0.041,-0.026,-402,9655,,,,,,0.581,,,1.4,-6.498,1.7,,,,,,,,,0.7,,-0.053,,Du lịch và Giải trí,Công ty Cổ phần Xe khách Sài Gòn
547,SGH,Q3,2018,32.3,3.6,0.115,0.108,1392,12466,,,,,,0.938,,,15.1,-0.031,1.1,,,,,,,,,0.1,,0.02,,Du lịch và Giải trí,Công ty Cổ phần Khách sạn Sài Gòn
548,SRT,Q3,2018,23.7,0.5,0.019,0.009,194,10183,,,,,,0.404,,,0.7,0.134,2.5,,,,,,,,,1.5,,0.005,,Du lịch và Giải trí,Công ty Cổ phần Vận tải Đường sắt Sài Gòn
549,SKG,Q3,2018,8.7,1.3,0.16,0.157,2089,13565,,,,,,0.981,,,52.1,-0.224,1.0,,,,,,,,,0.0,,0.029,,Du lịch và Giải trí,Công ty Cổ phần Tàu Cao tốc Superdong - Kiên Giang
550,TCT,Q3,2018,9.2,2.3,0.266,0.25,6082,24254,,,,,,0.952,,,19.8,0.06,1.1,,,,,,,,,0.1,,0.028,,Du lịch và Giải trí,Công ty Cổ phần Cáp treo Núi Bà Tây Ninh
551,TTT,Q3,2018,5.1,0.7,0.148,0.087,7881,55238,,,,,,0.59,,,17.9,0.033,1.7,,,,,,,,,0.1,,0.006,,Du lịch và Giải trí,Công ty Cổ phần Du Lịch - Thương Mại Tây Ninh
552,HVN,Q3,2018,33.4,4.2,0.128,0.024,959,7532,,,,,,0.198,,,0.3,-0.308,5.1,,,,,,,,,3.9,,0.023,,Du lịch và Giải trí,Tổng Công ty Hàng không Việt Nam - CTCP
553,VNG,Q3,2018,29.2,1.9,0.071,0.034,621,9409,,,,,,0.493,,,1.4,-0.054,2.0,,,,,,,,,0.7,,0.087,,Du lịch và Giải trí,Công ty Cổ phần Du Lịch Thành Thành Công
554,VNS,Q3,2018,9.4,0.5,0.057,0.034,1408,24813,,,,,,0.599,,,1.5,-0.136,1.7,,,,,,,,,0.7,,0.019,,Du lịch và Giải trí,Công ty Cổ phần Ánh Dương Việt Nam
555,DLT,Q3,2018,1.8,0.3,0.183,0.014,3811,21079,,,,,,0.085,,,0.1,-0.133,11.7,,,,,,,,,10.7,,0.028,,Du lịch và Giải trí,Công ty Cổ phần Du lịch và Thương mại - Vinacomin
556,AFX,Q3,2018,11.5,0.2,0.021,0.016,217,10362,,,,,,0.747,,,2.9,-0.647,1.3,,,,,,,,,0.3,,0.011,,Bán lẻ,Công ty Cổ phần Xuất Nhập khẩu Nông sản Thực phẩm An Giang
557,DHT,Q3,2018,9.8,3.4,0.373,0.144,3170,9283,,,,,,0.408,,,0.8,0.042,2.4,,,,,,,,,1.2,,0.089,,Bán lẻ,Công ty Cổ phần Dược phẩm Hà Tây
558,TH1,Q3,2018,-0.5,-0.7,4.585,-0.183,-11543,-8297,,,,,,-0.148,,,-0.1,-0.002,-6.8,,,,,,,,,-7.8,,0.038,,Bán lẻ,Công ty Cổ phần Xuất nhập khẩu Tổng hợp I Việt Nam
559,BSC,Q3,2018,48.6,1.3,0.027,0.021,312,11583,,,,,,0.721,,,3.1,-0.057,1.4,,,,,,,,,0.3,,0.005,,Bán lẻ,Công ty Cổ phần Dịch vụ Bến Thành
560,BTT,Q3,2018,8.7,1.3,0.158,0.103,3694,25235,,,,,,0.696,,,2.3,0.067,1.4,,,,,,,,,0.4,,0.032,,Bán lẻ,Công ty Cổ phần Thương mại - Dịch vụ Bến Thành
561,CMV,Q3,2018,6.6,0.8,0.12,0.033,1170,9895,,,,,,0.267,,,0.4,0.034,3.7,,,,,,,,,2.6,,0.028,,Bán lẻ,Công ty Cổ phần Thương nghiệp Cà Mau
562,COM,Q3,2018,7.9,1.4,0.178,0.149,6018,33878,,,,,,0.84,,,5.3,-0.073,1.2,,,,,,,,,0.2,,0.024,,Bán lẻ,Công ty Cổ phần Vật tư Xăng dầu
563,DGW,Q3,2018,11.4,1.6,0.145,0.064,1144,8290,,,,,,0.441,,,0.8,0.096,2.3,,,,,,,,,1.3,,0.052,,Bán lẻ,Công ty Cổ phần Thế Giới Số
564,HTT,Q3,2018,-12.5,0.2,-0.017,-0.011,-198,11211,,,,,,0.721,,,2.6,5.245,1.4,,,,,,,,,0.4,,-0.001,,Bán lẻ,Công ty Cổ phần Thương mại Hà Tây
565,KGM,Q3,2018,2.4,0.4,0.178,0.041,1907,11075,,,,,,0.259,,,0.3,-0.068,3.9,,,,,,,,,2.9,,0.009,,Bán lẻ,Công ty Cổ phần Xuất nhập khẩu Kiên Giang
566,PET,Q3,2018,5.5,0.4,0.078,0.017,1270,16295,,,,,,0.231,,,0.4,0.005,4.3,,,,,,,,,2.8,,0.015,,Bán lẻ,Tổng Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí
567,PIT,Q3,2018,-1.6,0.8,-0.394,-0.101,-4124,8390,,,,,,0.252,,,0.3,0.304,4.0,,,,,,,,,3.0,,-0.109,,Bán lẻ,Công ty Cổ phần Xuất nhập khẩu Petrolimex
568,PSD,Q3,2018,4.9,0.9,0.186,0.02,1843,10465,,,,,,0.113,,,0.1,-0.09,8.9,,,,,,,,,7.6,,0.038,,Bán lẻ,Công ty Cổ phần Dịch vụ Phân phối Tổng hợp Dầu khí
569,SAS,Q3,2018,8.7,1.8,0.203,0.152,2402,11834,,,,,,0.723,,,2.6,-0.078,1.4,,,,,,,,,0.4,,0.033,,Bán lẻ,Công ty Cổ phần Dịch vụ Hàng không Sân bay Tân Sơn Nhất
570,SBV,Q3,2018,6.9,1.1,0.159,0.126,2768,18042,,,,,,0.779,,,3.5,-0.269,1.3,,,,,,,,,0.3,,0.098,,Bán lẻ,Công ty Cổ phần Siam Brothers Việt Nam
571,AST,Q3,2018,13.9,4.3,0.335,0.255,3476,11275,,,,,,0.787,,,3.9,0.082,1.3,,,,,,,,,0.3,,0.094,,Bán lẻ,Công ty Cổ phần Dịch vụ Hàng không Taseco
572,THS,Q3,2018,2.7,0.5,0.182,0.096,2570,14962,,,,,,0.61,,,1.6,-0.124,1.6,,,,,,,,,0.6,,0.008,,Bán lẻ,Công ty Cổ phần Thanh Hoa Sông Đà
