,ticker,quarter,year,priceToEarning,priceToBook,roe,roa,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,epsChange,assetOnEquity,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,bookValuePerShareChange,creditGrowth,industry,organName
225,KLB,Q3,2020,-814.1,0.9,-0.001,0.0,-12,10809,0.019,0.15,0.066,0.169,0.069,0.07,0.116,0.837,0.1,-1.144,14.2,0.13,0.118,0.659,0.608,0.845,0.78,0.04,0.36,13.2,0.001,0.009,0.059,Ngân hàng,Ngân hàng Thương mại Cổ phần Kiên Long
226,LPB,Q3,2020,8.5,1.0,0.129,0.008,974.0,7960,0.033,0.087,0.016,0.732,0.06,0.065,0.086,0.576,0.1,0.116,15.4,0.339,0.296,0.8,0.751,1.029,0.777,0.012,0.223,14.4,0.001,0.045,0.181,Ngân hàng,Ngân hàng Thương mại Cổ phần Bưu Điện Liên Việt
227,MSB,Q3,2020,,,0.097,0.01,751,8080,0.031,0.266,0.023,0.594,0.041,0.097,0.22,0.392,0.1,0.113,10.3,0.486,0.31,0.503,0.441,0.918,0.548,0.01,0.498,9.3,0.019,0.034,0.27,Ngân hàng,Ngân hàng Thương mại Cổ phần Hàng Hải Việt Nam
228,NAB,Q3,2020,,,0.109,0.006,693,7222,0.025,0.057,0.023,0.381,0.064,0.051,0.071,0.632,0.1,0.083,19.5,0.291,0.202,0.769,0.72,0.93,0.827,0.016,0.243,18.5,0.005,0.195,0.365,Ngân hàng,Ngân hàng Thương mại Cổ phần Nam Á
229,NVB,Q3,2020,89.4,0.9,0.011,0.001,81,7691,0.022,0.074,0.018,0.646,0.067,0.058,0.107,0.532,0.1,0.005,17.4,0.246,0.007,0.68,0.539,0.62,1.097,0.01,0.288,16.4,0.013,0.001,0.064,Ngân hàng,Ngân hàng Thương mại Cổ phần Quốc Dân
230,OCB,Q3,2020,,,0.23,0.025,2217,11611,0.04,0.267,0.021,0.545,0.06,0.12,0.201,0.373,0.1,-0.045,8.4,0.501,0.349,0.625,0.596,1.024,0.61,0.013,0.419,7.4,0.014,0.031,0.165,Ngân hàng,Ngân hàng Thương mại Cổ phần Phương Đông
231,PGB,Q3,2020,,,0.022,0.003,286,12845,0.028,0.204,0.029,0.298,0.053,0.112,0.155,0.484,0.1,-0.313,8.9,0.413,0.054,0.75,0.724,0.892,0.841,0.021,0.266,7.9,0.021,0.001,0.1,Ngân hàng,Ngân hàng Thương mại Cổ phần Xăng dầu Petrolimex
232,SGB,Q3,2020,,,0.025,0.004,300,11923,0.031,0.27,0.021,0.397,0.053,0.162,0.261,0.605,0.2,-0.469,6.2,0.346,0.246,0.672,0.621,0.794,0.846,0.013,0.376,5.2,0.011,0.003,-0.029,Ngân hàng,Ngân hàng Thương mại Cổ phần Sài Gòn Công thương
233,VAB,Q3,2020,,,0.049,0.003,451,10329,0.02,0.14,,,0.065,0.072,0.117,0.237,0.1,-0.181,13.9,0.762,0.028,0.693,0.617,0.84,0.825,,0.308,12.9,0.015,0.221,0.118,Ngân hàng,Ngân hàng Thương mại Cổ phần Việt Á
234,CAP,Q3,2020,5.1,1.8,0.372,0.275,3834,10934,,,,,,0.739,,,2.8,-0.166,1.4,,,,,,,,,0.4,,0.1,,Tài nguyên Cơ bản,Công ty Cổ phần Lâm Nông sản Thực phẩm Yên Bái
235,DHC,Q3,2020,7.9,2.2,0.309,0.166,4256,15410,,,,,,0.597,,,1.5,0.127,1.7,,,,,,,,,0.7,,0.058,,Tài nguyên Cơ bản,Công ty Cổ phần Đông Hải Bến Tre
236,DLG,Q3,2020,-0.8,0.2,-0.179,-0.059,-1723,8566,,,,,,0.299,,,0.5,1.242,3.3,,,,,,,,,2.0,,-0.085,,Tài nguyên Cơ bản,Công ty Cổ phần Tập đoàn Đức Long Gia Lai
237,GTA,Q3,2020,6.0,0.6,0.101,0.038,1687,16584,,,,,,0.402,,,0.7,0.141,2.5,,,,,,,,,1.5,,0.036,,Tài nguyên Cơ bản,Công ty Cổ phần Chế biến Gỗ Thuận An
238,HAP,Q3,2020,38.2,0.8,0.02,0.016,120,6113,,,,,,0.838,,,5.9,0.067,1.2,,,,,,,,,0.2,,0.007,,Tài nguyên Cơ bản,Công ty Cổ phần Tập Đoàn Hapaco
239,MDF,Q3,2020,15.2,0.4,0.026,0.012,320,12118,,,,,,0.5,,,1.0,-0.019,2.0,,,,,,,,,1.0,,0.014,,Tài nguyên Cơ bản,Công ty Cổ phần Gỗ MDF VRG - Quảng Trị
240,PIS,Q3,2020,6.1,0.6,0.1,0.056,1218,12014,,,,,,0.612,,,2.0,0.165,1.6,,,,,,,,,0.5,,0.027,,Tài nguyên Cơ bản,Tổng Công ty Pisico Bình Định - Công ty Cổ phần
241,PTB,Q3,2020,6.6,1.4,0.217,0.088,5506,26548,,,,,,0.4,,,0.7,-0.034,2.5,,,,,,,,,1.4,,0.004,,Tài nguyên Cơ bản,Công ty Cổ phần Phú Tài
242,SAV,Q3,2020,5.7,0.6,0.108,0.058,1652,15719,,,,,,0.543,,,1.2,0.289,1.8,,,,,,,,,0.8,,0.051,,Tài nguyên Cơ bản,Công ty Cổ phần Hợp tác Kinh tế và Xuất nhập khẩu Savimex
243,SVT,Q3,2020,13.6,0.9,0.071,0.068,666,9769,,,,,,0.991,,,114.2,0.151,1.0,,,,,,,,,0.0,,0.009,,Tài nguyên Cơ bản,Công ty Cổ phần Công nghệ Sài Gòn Viễn Đông
244,TTF,Q3,2020,-8.4,-5.7,1.243,-0.108,-651,-967,,,,,,-0.173,,,-0.2,-0.417,-5.8,,,,,,,,,-4.9,,-0.033,,Tài nguyên Cơ bản,Công ty Cổ phần Tập đoàn Kỹ nghệ Gỗ Trường Thành
245,VID,Q3,2020,69.2,0.7,0.011,0.005,104,9933,,,,,,0.425,,,1.1,-0.221,2.4,,,,,,,,,0.9,,0.012,,Tài nguyên Cơ bản,Công ty Cổ phần Đầu tư Phát triển Thương mại Viễn Đông
246,VIF,Q3,2020,14.7,1.1,0.075,0.067,1050,13567,,,,,,0.894,,,9.8,-0.074,1.1,,,,,,,,,0.1,,0.012,,Tài nguyên Cơ bản,Tổng Công ty Lâm nghiệp Việt Nam - Công ty Cổ phần
247,TTS,Q3,2020,9.9,1.1,0.12,0.025,606,5371,,,,,,0.253,,,0.3,-0.082,4.0,,,,,,,,,3.0,,0.0,,Tài nguyên Cơ bản,Công ty Cổ phần Cán thép Thái Trung
248,DTL,Q3,2020,-2.6,0.6,-0.204,-0.073,-3270,13923,,,,,,0.35,,,0.5,0.317,2.9,,,,,,,,,1.9,,-0.045,,Tài nguyên Cơ bản,Công ty Cổ phần Đại Thiên Lộc
249,HLA,Q3,2020,-0.1,0.0,0.082,-0.523,-3642,-46004,,,,,,-6.918,,,-0.9,-0.004,-0.1,,,,,,,,,-1.1,,0.023,,Tài nguyên Cơ bản,Công ty Cổ phần Hữu Liên Á Châu
250,HMC,Q3,2020,15.6,0.7,0.042,0.016,577,13758,,,,,,0.461,,,0.9,-6.384,2.2,,,,,,,,,1.2,,0.055,,Tài nguyên Cơ bản,Công ty Cổ phần Kim khí Thành phố Hồ Chí Minh - VNSTEEL
251,HSG,Q3,2020,7.4,1.3,0.191,0.066,1927,11009.0,,,,,,0.371,,,0.6,0.454,2.7,,,,,,,,,1.7,,0.072,,Tài nguyên Cơ bản,Công ty Cổ phần Tập đoàn Hoa Sen
252,ITQ,Q3,2020,48.4,0.3,0.006,0.003,47,7974,,,,,,0.573,,,1.3,0.636,1.7,,,,,,,,,0.7,,0.002,,Tài nguyên Cơ bản,Công ty Cổ phần Tập đoàn Thiên Quang
253,KKC,Q3,2020,-6.0,0.5,-0.078,-0.031,-952,11715,,,,,,0.474,,,0.9,-0.496,2.1,,,,,,,,,1.1,,0.049,,Tài nguyên Cơ bản,Công ty Cổ phần Tập đoàn Thành Thái
254,KMT,Q3,2020,7.3,0.5,0.072,0.013,902,12631,,,,,,0.167,,,0.2,0.207,6.0,,,,,,,,,5.0,,-0.041,,Tài nguyên Cơ bản,Công ty Cổ phần Kim khí Miền Trung
255,KTL,Q3,2020,12.1,1.0,0.082,0.032,1747,20153,,,,,,0.376,,,0.6,0.537,2.7,,,,,,,,,1.7,,-0.006,,Tài nguyên Cơ bản,Công ty Cổ phần Kim khí Thăng Long
256,KVC,Q3,2020,-1.8,0.1,-0.059,-0.039,-658,10785,,,,,,0.714,,,2.5,0.508,1.4,,,,,,,,,0.4,,-0.018,,Tài nguyên Cơ bản,Công ty Cổ phần Sản xuất Xuất nhập khẩu Inox Kim Vĩ
257,MEL,Q3,2020,25.8,0.6,0.025,0.007,309,12540,,,,,,0.269,,,0.4,-0.166,3.7,,,,,,,,,2.7,,0.009,,Tài nguyên Cơ bản,Công ty Cổ phần Thép Mê Lin
258,MHL,Q3,2020,20.9,0.3,0.013,0.003,153,11847,,,,,,0.26,,,0.4,-0.714,3.8,,,,,,,,,2.8,,0.009,,Tài nguyên Cơ bản,Công ty Cổ phần Minh Hữu Liên
259,NKG,Q3,2020,9.7,0.5,0.049,0.019,564,11693,,,,,,0.374,,,0.6,1.059,2.7,,,,,,,,,1.7,,0.028,,Tài nguyên Cơ bản,Công ty Cổ phần Thép Nam Kim
260,POM,Q3,2020,-7.6,0.4,-0.056,-0.017,-690,12079,,,,,,0.307,,,0.4,-0.412,3.3,,,,,,,,,2.2,,0.008,,Tài nguyên Cơ bản,Công ty Cổ phần Thép Pomina
261,SHA,Q3,2020,4.8,0.3,0.072,0.033,781,11146,,,,,,0.45,,,0.8,-0.059,2.2,,,,,,,,,1.2,,0.016,,Tài nguyên Cơ bản,Công ty Cổ phần Sơn Hà Sài Gòn
262,NSH,Q3,2020,22.7,0.2,0.008,0.002,87,11535,,,,,,0.278,,,0.4,0.882,3.6,,,,,,,,,2.6,,0.005,,Tài nguyên Cơ bản,Công ty Cổ phần Tập đoàn Nhôm Sông Hồng Shalumi
263,SHI,Q3,2020,16.3,0.9,0.056,0.015,362,6387,,,,,,0.251,,,0.4,-0.318,4.0,,,,,,,,,2.3,,0.024,,Tài nguyên Cơ bản,Công ty Cổ phần Quốc tế Sơn Hà
264,SMC,Q3,2020,4.2,0.4,0.108,0.027,1987,19022,,,,,,0.249,,,0.3,0.792,4.0,,,,,,,,,2.9,,0.05,,Tài nguyên Cơ bản,Công ty Cổ phần Đầu tư Thương mại SMC
265,SSM,Q3,2020,3.8,0.4,0.117,0.038,1534,13861,,,,,,0.516,,,1.1,-0.308,1.9,,,,,,,,,0.9,,0.014,,Tài nguyên Cơ bản,Công ty Cổ phần Chế tạo kết cấu thép VNECO.SSM
266,TDS,Q3,2020,5.6,0.5,0.093,0.058,2011,21585,,,,,,0.663,,,2.0,0.095,1.5,,,,,,,,,0.5,,0.008,,Tài nguyên Cơ bản,Công ty Cổ phần Thép Thủ Đức - VNSTEEL
267,TIS,Q3,2020,105.5,0.8,0.008,0.002,81,10337,,,,,,0.204,,,0.3,-0.149,4.9,,,,,,,,,3.8,,0.0,,Tài nguyên Cơ bản,Công ty Cổ phần Gang thép Thái Nguyên
268,TKU,Q3,2020,11.3,1.1,0.097,0.045,1091,11590,,,,,,0.48,,,0.9,0.074,2.1,,,,,,,,,1.1,,0.025,,Tài nguyên Cơ bản,Công ty Cổ phần Công nghiệp Tung Kuang
269,TLH,Q3,2020,-2.2,0.3,-0.115,-0.056,-1684,13527,,,,,,0.476,,,0.9,-0.108,2.1,,,,,,,,,1.1,,0.009,,Tài nguyên Cơ bản,Công ty Cổ phần Tập đoàn Thép Tiến Lên
270,TNA,Q3,2020,14.6,1.1,0.078,0.022,855,11024,,,,,,0.264,,,0.4,-0.68,3.8,,,,,,,,,2.7,,-0.009,,Tài nguyên Cơ bản,Công ty Cổ phần Thương mại Xuất nhập khẩu Thiên Nam
271,TNS,Q3,2020,-6.5,22.6,-1.269,-0.019,-431,124,,,,,,0.007,,,0.0,-0.475,151.5,,,,,,,,,150.5,,-2.098,,Tài nguyên Cơ bản,Công ty Cổ phần Thép Tấm Lá Thống Nhất
272,TNI,Q3,2020,42.2,0.3,0.007,0.004,73,11170,,,,,,0.523,,,1.1,-0.672,1.9,,,,,,,,,0.9,,-0.006,,Tài nguyên Cơ bản,Công ty Cổ phần Tập đoàn Thành Nam
273,VCA,Q3,2020,5.5,0.6,0.099,0.047,1434,14287,,,,,,0.679,,,2.1,0.058,1.5,,,,,,,,,0.5,,0.018,,Tài nguyên Cơ bản,Công ty Cổ phần Thép VICASA - VNSTEEL
274,VGS,Q3,2020,3.9,0.4,0.116,0.047,1644,14613,,,,,,0.375,,,0.6,0.168,2.7,,,,,,,,,1.7,,0.033,,Tài nguyên Cơ bản,Công ty Cổ phần Ống thép Việt Đức VG PIPE
275,TMG,Q3,2020,12.5,2.0,0.117,0.076,1922,11779,,,,,,0.535,,,1.2,-0.219,1.9,,,,,,,,,0.9,,0.065,,Tài nguyên Cơ bản,Công ty Cổ phần Kim loại màu Thái Nguyên - Vimico
276,TVN,Q3,2020,16.7,0.5,0.032,0.012,396,12724,,,,,,0.404,,,0.9,-0.174,2.5,,,,,,,,,1.2,,0.001,,Tài nguyên Cơ bản,Tổng Công ty Thép Việt Nam - Công ty Cổ phần
277,ACM,Q3,2020,-65.8,0.1,-0.001,-0.001,-12,8258,,,,,,0.728,,,2.7,-0.368,1.4,,,,,,,,,0.4,,-0.006,,Tài nguyên Cơ bản,Công ty Cổ phần Tập đoàn Khoáng sản Á Cường
278,AMC,Q3,2020,5.3,0.9,0.162,0.082,2709,16852,,,,,,0.498,,,1.0,0.003,2.0,,,,,,,,,1.0,,0.061,,Tài nguyên Cơ bản,Công ty Cổ phần Khoáng sản Á Châu
279,ATG,Q3,2020,48.4,0.1,0.002,0.001,13,8770,,,,,,0.688,,,2.2,1.295,1.5,,,,,,,,,0.5,,-0.003,,Tài nguyên Cơ bản,Công ty Cổ phần An Trường An
280,BKC,Q3,2020,-6.4,0.5,-0.07,-0.025,-855,11708,,,,,,0.324,,,0.5,-1.848,3.1,,,,,,,,,2.1,,-0.026,,Tài nguyên Cơ bản,Công ty Cổ phần Khoáng sản Bắc Kạn
281,BMC,Q3,2020,8.6,0.6,0.074,0.062,1171,15915,,,,,,0.816,,,4.4,0.013,1.2,,,,,,,,,0.2,,0.019,,Tài nguyên Cơ bản,Công ty Cổ phần Khoáng sản Bình Định
282,DHM,Q3,2020,32.6,0.7,0.021,0.013,237,11557,,,,,,0.634,,,1.7,0.562,1.6,,,,,,,,,0.6,,0.014,,Tài nguyên Cơ bản,Công ty Cổ phần Thương mại & Khai thác Khoáng sản Dương Hiếu
283,HGM,Q3,2020,139.3,2.8,0.02,0.017,244,12078,,,,,,0.872,,,6.8,-0.102,1.1,,,,,,,,,0.1,,0.001,,Tài nguyên Cơ bản,Công ty Cổ phần Cơ khí và Khoáng sản Hà Giang
284,HLC,Q3,2020,3.2,0.5,0.162,0.013,1891,11655,,,,,,0.08,,,0.1,-0.164,12.4,,,,,,,,,11.4,,-0.061,,Tài nguyên Cơ bản,Công ty Cổ phần Than Hà Lầm - Vinacomin
285,HPM,Q3,2020,-10.5,2.3,-0.189,-0.135,-1225,5683,,,,,,0.671,,,2.0,-0.004,1.5,,,,,,,,,0.5,,-0.043,,Tài nguyên Cơ bản,Công ty Cổ phần Xây dựng Thương mại và Khoáng sản Hoàng Phúc
286,KSB,Q3,2020,4.9,1.2,0.271,0.092,4654,19117,,,,,,0.365,,,0.6,0.039,2.7,,,,,,,,,1.7,,0.023,,Tài nguyên Cơ bản,Công ty Cổ phần Khoáng sản và Xây dựng Bình Dương
287,KSH,Q3,2020,-3.5,0.1,-0.026,-0.022,-254,9399,,,,,,0.945,,,33.4,0.003,1.1,,,,,,,,,0.0,,-0.001,,Tài nguyên Cơ bản,Công ty Cổ phần Damac GLS
288,KSQ,Q3,2020,35.2,0.1,0.004,0.004,42,10435,,,,,,0.936,,,14.5,0.018,1.1,,,,,,,,,0.1,,0.0,,Tài nguyên Cơ bản,Công ty Cổ phần CNC Capital Việt Nam
289,KSV,Q3,2020,26.0,0.9,0.034,0.009,359,10404,,,,,,0.256,,,0.4,3.481,3.9,,,,,,,,,2.5,,0.019,,Tài nguyên Cơ bản,Tổng Công ty Khoáng sản TKV - Công ty Cổ phần
290,LCM,Q3,2020,11.3,0.1,0.007,0.006,60,8947,,,,,,0.905,,,15.5,-0.168,1.1,,,,,,,,,0.1,,0.004,,Tài nguyên Cơ bản,Công ty Cổ phần Khai thác và Chế biến Khoáng sản Lào Cai
291,MDC,Q3,2020,5.1,0.6,0.128,0.024,1374,10900,,,,,,0.177,,,0.2,-0.035,5.6,,,,,,,,,4.6,,0.023,,Tài nguyên Cơ bản,Công ty Cổ phần Than Mông Dương - Vinacomin
292,MIM,Q3,2020,-7.9,1.8,-0.198,-0.048,-1566,6956,,,,,,0.211,,,0.3,-0.102,4.7,,,,,,,,,3.7,,-0.087,,Tài nguyên Cơ bản,Công ty Cổ phần Khoáng sản và Cơ khí
293,MTA,Q3,2020,6.8,0.8,0.116,0.056,1134,10210,,,,,,0.459,,,1.1,1.015,2.2,,,,,,,,,0.9,,0.017,,Tài nguyên Cơ bản,Tổng Công ty Khoáng sản và Thương mại Hà Tĩnh - Công ty Cổ phần
294,MSR,Q3,2020,-336.8,1.4,-0.004,-0.002,-47,11189,,,,,,0.318,,,0.5,0.34,3.1,,,,,,,,,2.1,,0.038,,Tài nguyên Cơ bản,Công ty Cổ phần Masan High-Tech Materials
295,NBC,Q3,2020,19.9,0.4,0.021,0.003,249,11786,,,,,,0.115,,,0.1,-1.071,8.7,,,,,,,,,7.7,,0.54,,Tài nguyên Cơ bản,Công ty Cổ phần Than Núi Béo - Vinacomin
296,SHN,Q3,2020,8.8,0.7,0.083,0.026,1017,12687,,,,,,0.403,,,1.0,-0.091,2.5,,,,,,,,,1.0,,0.007,,Tài nguyên Cơ bản,Công ty Cổ phần Đầu tư Tổng hợp Hà Nội
297,SPI,Q3,2020,-5.4,0.1,-0.021,-0.014,-202,9733,,,,,,0.725,,,2.6,0.398,1.4,,,,,,,,,0.4,,-0.006,,Tài nguyên Cơ bản,Công ty Cổ phần Spiral Galaxy
298,SQC,Q3,2020,-404.1,11.6,-0.028,-0.027,-202,7061,,,,,,0.959,,,23.1,1.762,1.0,,,,,,,,,0.0,,-0.022,,Tài nguyên Cơ bản,Công ty Cổ phần Khoáng sản Sài Gòn - Quy Nhơn
299,TC6,Q3,2020,-6.7,0.4,-0.066,-0.011,-674,10289,,,,,,0.164,,,0.2,0.997,6.1,,,,,,,,,5.1,,-0.026,,Tài nguyên Cơ bản,Công ty Cổ phần Than Cọc Sáu - Vinacomin
300,TDN,Q3,2020,2.1,0.5,0.253,0.055,2940,12553,,,,,,0.243,,,0.3,-0.102,4.1,,,,,,,,,3.1,,-0.017,,Tài nguyên Cơ bản,Công ty Cổ phần Than Đèo Nai - Vinacomin
301,THT,Q3,2020,2.6,0.4,0.18,0.038,2404,13868,,,,,,0.175,,,0.2,-0.095,5.7,,,,,,,,,4.7,,0.002,,Tài nguyên Cơ bản,Công ty Cổ phần Than Hà Tu - Vinacomin
302,TNT,Q3,2020,-43.0,0.3,-0.007,-0.005,-34,5263,,,,,,0.762,,,3.2,1.554,1.3,,,,,,,,,0.3,,-0.003,,Tài nguyên Cơ bản,Công ty Cổ phần Tập đoàn TNT
303,TVD,Q3,2020,3.0,0.5,0.161,0.032,1738,10988,,,,,,0.197,,,0.2,0.138,5.1,,,,,,,,,4.1,,0.027,,Tài nguyên Cơ bản,Công ty Cổ phần Than Vàng Danh - Vinacomin
304,CLM,Q3,2020,2.5,0.9,0.391,0.044,6100,17402,,,,,,0.099,,,0.1,0.087,10.1,,,,,,,,,9.1,,0.067,,Tài nguyên Cơ bản,Công ty Cổ phần Xuất nhập khẩu Than - Vinacomin
305,MVB,Q3,2020,4.3,1.0,0.239,0.078,2887,12895,,,,,,0.355,,,0.8,-0.006,2.8,,,,,,,,,1.3,,0.015,,Tài nguyên Cơ bản,Tổng Công ty Công nghiệp mỏ Việt Bắc TKV - Công ty Cổ phần
306,TMB,Q3,2020,2.3,0.9,0.46,0.041,6788,17038,,,,,,0.08,,,0.1,-0.125,12.5,,,,,,,,,11.5,,0.004,,Tài nguyên Cơ bản,Công ty Cổ phần Kinh doanh Than Miền Bắc - Vinacomin
307,VPG,Q3,2020,14.0,1.3,0.107,0.025,537,5703,,,,,,0.236,,,0.3,0.204,4.2,,,,,,,,,3.2,,0.046,,Tài nguyên Cơ bản,Công ty Cổ phần Đầu tư Thương mại Xuất nhập khẩu Việt Phát
308,AAA,Q3,2020,14.8,1.1,0.082,0.033,689,9261,,,,,,0.431,,,0.9,0.06,2.3,,,,,,,,,1.1,,0.177,,Hóa chất,Công ty Cổ phần Nhựa An Phát Xanh
309,LTG,Q3,2020,7.8,0.7,0.094,0.039,3033,32720,,,,,,0.43,,,0.8,0.257,2.3,,,,,,,,,1.3,,0.035,,Hóa chất,Công ty Cổ phần Tập đoàn Lộc Trời
310,APP,Q3,2020,12.9,0.3,0.027,0.011,270,10167,,,,,,0.502,,,1.0,7.537,2.0,,,,,,,,,1.0,,0.008,,Hóa chất,Công ty Cổ phần Phát triển Phụ gia và Sản phẩm dầu mỏ
311,HII,Q3,2020,19.1,1.6,0.083,0.024,529,6515,,,,,,0.315,,,0.6,0.021,3.2,,,,,,,,,1.7,,0.035,,Hóa chất,Công ty Cổ phần An Tiến Industries
312,BRR,Q3,2020,14.5,0.9,0.06,0.051,649,10951,,,,,,0.841,,,5.3,0.097,1.2,,,,,,,,,0.2,,0.009,,Hóa chất,Công ty Cổ phần Cao su Bà Rịa
313,BFC,Q3,2020,6.9,0.9,0.127,0.034,2094,16843,,,,,,0.293,,,0.6,-0.001,3.4,,,,,,,,,1.8,,0.034,,Hóa chất,Công ty Cổ phần Phân bón Bình Điền
314,BRC,Q3,2020,5.5,0.5,0.101,0.072,1645,16457,,,,,,0.714,,,2.5,0.033,1.4,,,,,,,,,0.4,,0.028,,Hóa chất,Công ty Cổ phần Cao su Bến Thành
315,CPC,Q3,2020,6.3,0.7,0.112,0.075,2188,18954,,,,,,0.679,,,2.1,-0.081,1.5,,,,,,,,,0.5,,0.01,,Hóa chất,Công ty Cổ phần Thuốc sát trùng Cần Thơ
316,CSV,Q3,2020,5.2,1.1,0.216,0.161,4715,22709,,,,,,0.786,,,4.2,-0.091,1.3,,,,,,,,,0.2,,0.022,,Hóa chất,Công ty Cổ phần Hóa chất Cơ bản miền Nam
317,DAG,Q3,2020,18.5,0.5,0.028,0.011,315,11336,,,,,,0.369,,,0.6,-0.411,2.7,,,,,,,,,1.7,,0.005,,Hóa chất,Công ty Cổ phần Tập đoàn Nhựa Đông Á
318,DRI,Q3,2020,20.5,0.4,0.018,0.011,188,10233,,,,,,0.627,,,1.7,0.479,1.6,,,,,,,,,0.6,,0.009,,Hóa chất,Công ty Cổ phần Đầu tư Cao su Đắk Lắk
319,DCM,Q3,2020,9.3,0.8,0.093,0.058,1100,12246,,,,,,0.702,,,2.4,0.192,1.4,,,,,,,,,0.4,,0.012,,Hóa chất,Công ty Cổ phần Phân bón Dầu Khí Cà Mau
320,DDV,Q3,2020,-28.6,0.9,-0.03,-0.02,-252,8312,,,,,,0.716,,,2.5,-0.24,1.4,,,,,,,,,0.4,,-0.006,,Hóa chất,Công ty Cổ phần DAP - Vinachem
321,DGC,Q3,2020,7.4,1.6,0.234,0.163,2208,10260,,,,,,0.676,,,2.4,0.147,1.5,,,,,,,,,0.4,,0.061,,Hóa chất,Công ty Cổ phần Tập đoàn Hóa chất Đức Giang
322,DPM,Q3,2020,7.1,0.7,0.104,0.074,2104,20517,,,,,,0.711,,,2.6,0.173,1.4,,,,,,,,,0.4,,-0.011,,Hóa chất,Tổng Công ty Cổ phần Phân bón và Hóa chất Dầu khí - Công ty Cổ phần
323,DPR,Q3,2020,8.7,0.9,0.103,0.053,4465,42538,,,,,,0.508,,,1.9,0.337,2.0,,,,,,,,,0.5,,0.039,,Hóa chất,Công ty Cổ phần Cao su Đồng Phú
324,DTT,Q3,2020,8.0,0.6,0.071,0.053,1062,15077,,,,,,0.765,,,3.3,-0.005,1.3,,,,,,,,,0.3,,-0.029,,Hóa chất,Công ty Cổ phần Kỹ nghệ Đô Thành
325,HAI,Q3,2020,-46.3,0.2,-0.005,-0.003,-58,11033,,,,,,0.636,,,2.1,16.9,1.6,,,,,,,,,0.5,,0.002,,Hóa chất,Công ty Cổ phần Nông dược HAI
326,HCD,Q3,2020,-42.2,0.2,-0.005,-0.004,-58,10865,,,,,,0.792,,,3.8,-1.23,1.3,,,,,,,,,0.3,,-0.015,,Hóa chất,Công ty Cổ phần Đầu tư Sản xuất và Thương mại HCD
327,HRC,Q3,2020,136.2,2.3,0.017,0.008,291,17605,,,,,,0.513,,,1.1,0.063,2.0,,,,,,,,,1.0,,0.002,,Hóa chất,Công ty Cổ phần Cao su Hòa Bình
328,HVT,Q3,2020,9.5,1.4,0.151,0.069,3041,20242,,,,,,0.463,,,0.9,-0.033,2.2,,,,,,,,,1.2,,0.039,,Hóa chất,Công ty Cổ phần Hóa chất Việt Trì
329,LAS,Q3,2020,-41.0,0.5,-0.013,-0.007,-142,10929,,,,,,0.712,,,2.5,-0.218,1.4,,,,,,,,,0.4,,0.005,,Hóa chất,Công ty Cổ phần Supe Phốt phát và Hóa chất Lâm Thao
330,VET,Q3,2020,12.3,2.3,0.183,0.071,4200,22467.0,,,,,,0.399,,,0.7,0.087,2.5,,,,,,,,,1.5,,0.047,,Hóa chất,Công ty Cổ phần Thuốc Thú y Trung ương NAVETCO
331,NFC,Q3,2020,10.4,0.4,0.043,0.035,491,11452,,,,,,0.833,,,5.0,0.053,1.2,,,,,,,,,0.2,,0.009,,Hóa chất,Công ty Cổ phần Phân lân Ninh Bình
332,PMB,Q3,2020,11.3,0.7,0.058,0.043,684,11623,,,,,,0.803,,,4.1,-0.214,1.2,,,,,,,,,0.2,,-0.088,,Hóa chất,Công ty Cổ phần Phân bón và Hóa chất Dầu khí Miền Bắc
333,PLP,Q3,2020,8.4,1.1,0.139,0.055,817,6283,,,,,,0.359,,,0.6,0.15,2.8,,,,,,,,,1.8,,0.035,,Hóa chất,Công ty Cổ phần Sản xuất và Công nghệ Nhựa Pha Lê
334,PHR,Q3,2020,12.6,2.3,0.181,0.095,4176,23273,,,,,,0.516,,,1.2,-0.331,1.9,,,,,,,,,0.9,,0.054,,Hóa chất,Công ty Cổ phần Cao su Phước Hòa
335,PLC,Q3,2020,10.3,1.3,0.123,0.035,1983,16258,,,,,,0.271,,,0.4,0.117,3.7,,,,,,,,,2.7,,-0.062,,Hóa chất,Tổng Công ty Hóa dầu Petrolimex - Công ty Cổ phần
336,PSE,Q3,2020,8.8,0.5,0.058,0.032,732,12912,,,,,,0.505,,,1.0,-0.145,2.0,,,,,,,,,1.0,,0.008,,Hóa chất,Công ty Cổ phần Phân bón và hóa chất dầu khí Đông Nam Bộ
337,PCE,Q3,2020,5.5,0.5,0.088,0.06,1411,16015,,,,,,0.579,,,1.4,-0.152,1.7,,,,,,,,,0.7,,-0.061,,Hóa chất,Công ty Cổ phần Phân bón và hóa chất dầu khí Miền Trung
338,PSW,Q3,2020,13.5,0.5,0.041,0.031,479,11856,,,,,,0.713,,,2.5,0.457,1.4,,,,,,,,,0.4,,0.001,,Hóa chất,Công ty Cổ phần Phân bón và hóa chất dầu khí Tây Nam Bộ
